Method:,erol,,
Host Date-Time:,7/12/23 @ 13:54:23,,
Header Version:,1,,
System Temp (C):,39.25,,
Detector Temp (C):,24.96,,
Humidity (%):,19.89,,
Lamp PD:,3554,,
Shift Vector Coefficients:,-4.80707,0.053312,-0.000138677,,
Pixel to Wavelength Coefficients:,1763.6,-0.910608,-0.000244451,,
Serial Number:,6110061,,
Scan Config Name:,erol,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,  11.71,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,1,,
PGA Gain:,64,,
Total Measurement Time in sec:,  1.648,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.370984,-0.685367,22318.000000,108149.000000
905.248306,-0.672029,26694.000000,125442.000000
909.121227,-0.666172,30240.000000,140202.000000
912.989749,-0.640159,35053.000000,153068.000000
918.140932,-0.633220,39668.000000,170475.000000
921.999187,-0.627950,44171.000000,187537.000000
925.853041,-0.622248,49463.000000,207266.000000
929.702495,-0.623356,55176.000000,231796.000000
933.547549,-0.618268,62603.000000,259934.000000
937.388203,-0.613203,70557.000000,289563.000000
941.224457,-0.606019,79215.000000,319762.000000
946.332618,-0.596617,90003.000000,355528.000000
950.158605,-0.594181,97001.000000,381028.000000
953.980191,-0.588042,104340.000000,404104.000000
957.797378,-0.583774,111157.000000,426296.000000
961.610165,-0.582778,117414.000000,449260.000000
965.418551,-0.580535,124361.000000,473390.000000
969.222537,-0.576260,131496.000000,495647.000000
974.287675,-0.574373,140925.000000,528885.000000
978.081394,-0.572478,148023.000000,553105.000000
981.870713,-0.571699,155197.000000,578872.000000
985.655632,-0.570197,162010.000000,602197.000000
989.436151,-0.566994,170019.000000,627323.000000
993.212270,-0.567442,176266.000000,651044.000000
998.240251,-0.564343,184964.000000,678313.000000
1002.006103,-0.563047,190519.000000,696603.000000
1005.767554,-0.559632,196102.000000,711401.000000
1009.524606,-0.559700,200098.000000,726011.000000
1013.277258,-0.556879,204164.000000,735967.000000
1017.025509,-0.557645,206631.000000,746175.000000
1020.769360,-0.554893,209246.000000,750845.000000
1025.754318,-0.552514,211932.000000,756328.000000
1029.487902,-0.551671,213316.000000,759792.000000
1033.217086,-0.550467,213821.000000,759481.000000
1036.941870,-0.550688,213615.000000,759137.000000
1040.662255,-0.548727,213930.000000,756830.000000
1044.378238,-0.547601,213905.000000,754782.000000
1048.089822,-0.547539,213173.000000,752093.000000
1053.031756,-0.546008,211884.000000,744914.000000
1056.733073,-0.545559,211098.000000,741383.000000
1060.429990,-0.544492,209880.000000,735298.000000
1064.122506,-0.543771,209078.000000,731272.000000
1067.810623,-0.542663,208224.000000,726430.000000
1071.494339,-0.543985,206922.000000,724089.000000
1076.399116,-0.541954,206676.000000,719854.000000
1080.072566,-0.542869,206200.000000,719711.000000
1083.741615,-0.542918,205636.000000,717822.000000
1087.406264,-0.541297,205874.000000,715976.000000
1091.066513,-0.540642,205797.000000,714630.000000
1094.722362,-0.541968,205514.000000,715829.000000
1098.373811,-0.541369,205628.000000,715239.000000
1103.235565,-0.539498,206788.000000,716182.000000
1106.876747,-0.540544,206389.000000,716523.000000
1110.513529,-0.539897,206615.000000,716241.000000
1114.145910,-0.540300,206738.000000,717333.000000
1117.773892,-0.540747,206547.000000,717407.000000
1121.397473,-0.539754,207088.000000,717643.000000
1125.016654,-0.541373,206464.000000,718153.000000
1129.835385,-0.540311,207418.000000,719710.000000
1133.444299,-0.540039,207695.000000,720220.000000
1137.048813,-0.537762,208493.000000,719207.000000
1140.648927,-0.538135,208223.000000,718892.000000
1144.244641,-0.538712,208337.000000,720242.000000
1147.835955,-0.538041,208774.000000,720639.000000
1152.617529,-0.538570,208238.000000,719665.000000
1156.198576,-0.539268,208484.000000,721673.000000
1159.775223,-0.537369,208962.000000,720172.000000
1163.347470,-0.537526,209317.000000,721657.000000
1166.915316,-0.536758,209935.000000,722508.000000
1170.478763,-0.534739,211435.000000,724295.000000
1174.037809,-0.531140,213105.000000,723991.000000
1178.776359,-0.530248,214394.000000,726877.000000
1182.325139,-0.524458,217962.000000,729186.000000
1185.869518,-0.522661,220075.000000,733215.000000
1189.409497,-0.518753,222694.000000,735294.000000
1192.945076,-0.518114,224594.000000,740478.000000
1196.476255,-0.517203,226828.000000,746276.000000
1200.003034,-0.514905,229675.000000,751656.000000
1204.698561,-0.514045,232729.000000,760144.000000
1208.215073,-0.513387,235830.000000,769105.000000
1211.727185,-0.512689,238631.000000,776990.000000
1215.234896,-0.511687,241974.000000,786060.000000
1218.738208,-0.510024,245450.000000,794304.000000
1222.237119,-0.510038,248996.000000,805805.000000
1226.895489,-0.509455,254001.000000,820901.000000
1230.384134,-0.509238,257796.000000,832750.000000
1233.868378,-0.511047,261030.000000,846716.000000
1237.348222,-0.510775,264910.000000,858764.000000
1240.823666,-0.510577,269187.000000,872230.000000
1244.294710,-0.510172,274535.000000,888730.000000
1247.761354,-0.510954,278817.000000,904218.000000
1252.376701,-0.511876,285943.000000,929299.000000
1255.833078,-0.510500,292339.000000,947080.000000
1259.285055,-0.510575,298387.000000,966841.000000
1262.732632,-0.510648,303484.000000,983521.000000
1266.175808,-0.510620,308643.000000,1000175.000000
1269.614584,-0.509616,313923.000000,1014937.000000
1273.048961,-0.509988,319097.000000,1032549.000000
1277.621284,-0.511130,324380.000000,1052409.000000
1281.045394,-0.509861,329793.000000,1066848.000000
1284.465103,-0.510597,333450.000000,1080508.000000
1287.880412,-0.511500,337104.000000,1094622.000000
1291.291321,-0.511301,340768.000000,1106011.000000
1294.697830,-0.511712,344605.000000,1119525.000000
1299.232997,-0.511721,349244.000000,1134619.000000
1302.629239,-0.511683,352441.000000,1144904.000000
1306.021081,-0.511411,355144.000000,1152963.000000
1309.408522,-0.511188,357732.000000,1160770.000000
1312.791564,-0.510762,360160.000000,1167501.000000
1316.170205,-0.510731,362173.000000,1173942.000000
1319.544447,-0.510441,364403.000000,1180382.000000
1324.036591,-0.510826,366317.000000,1187636.000000
1327.400565,-0.511430,366589.000000,1190170.000000
1330.760139,-0.510305,368623.000000,1193678.000000
1334.115313,-0.510902,368498.000000,1194915.000000
1337.466087,-0.509160,370046.000000,1195131.000000
1340.812461,-0.508781,370709.000000,1196229.000000
1344.154435,-0.507217,371502.000000,1194478.000000
1348.603555,-0.505553,371615.000000,1190271.000000
1351.935262,-0.504252,370997.000000,1184739.000000
1355.262569,-0.501148,371791.000000,1178818.000000
1358.585475,-0.499444,370879.000000,1171321.000000
1361.903982,-0.497075,370539.000000,1163883.000000
1365.218088,-0.493614,371657.000000,1158127.000000
1369.630052,-0.491115,372397.000000,1153775.000000
1372.933891,-0.488874,372524.000000,1148228.000000
1376.233331,-0.487163,372314.000000,1143068.000000
1379.528370,-0.486484,371243.000000,1137999.000000
1382.819009,-0.486271,369231.000000,1131278.000000
1386.105248,-0.485815,367705.000000,1125420.000000
1389.387087,-0.482735,367073.000000,1115545.000000
1393.756027,-0.480620,365715.000000,1106020.000000
1397.027599,-0.477874,365152.000000,1097356.000000
1400.294771,-0.474475,365097.000000,1088638.000000
1403.557542,-0.471299,364333.000000,1078444.000000
1406.815914,-0.465187,365413.000000,1066525.000000
1410.069885,-0.459078,365734.000000,1052551.000000
1413.319456,-0.453591,364947.000000,1037101.000000
1417.645373,-0.443485,365539.000000,1014890.000000
1420.884678,-0.436855,365230.000000,998669.000000
1424.119582,-0.429272,365533.000000,982196.000000
1427.350086,-0.423980,364906.000000,968636.000000
1430.576190,-0.417614,365583.000000,956312.000000
1433.797894,-0.412579,365648.000000,945459.000000
1437.015198,-0.408071,365698.000000,935822.000000
1441.298091,-0.404160,364890.000000,925383.000000
1444.505128,-0.400873,364741.000000,918032.000000
1447.707765,-0.398382,364393.000000,911911.000000
1450.906001,-0.396106,363044.000000,903786.000000
1454.099838,-0.393038,362635.000000,896413.000000
1457.289274,-0.390094,361653.000000,887946.000000
1461.535011,-0.385515,360303.000000,875353.000000
1464.714180,-0.383248,358064.000000,865384.000000
1467.888950,-0.380136,356949.000000,856529.000000
1471.059319,-0.376327,355912.000000,846583.000000
1474.225288,-0.373557,353737.000000,836061.000000
1477.386857,-0.371791,352477.000000,829701.000000
1480.544025,-0.369934,349693.000000,819635.000000
1484.746739,-0.367695,347943.000000,811341.000000
1487.893641,-0.368408,344781.000000,805289.000000
1491.036142,-0.368194,342531.000000,799639.000000
1494.174244,-0.368891,340170.000000,795403.000000
1497.307945,-0.369072,337701.000000,789958.000000
1500.437247,-0.370450,334446.000000,784831.000000
1503.562148,-0.372782,331876.000000,782993.000000
1507.721838,-0.375415,327918.000000,778360.000000
1510.836473,-0.376542,324967.000000,773360.000000
1513.946707,-0.378730,321718.000000,769495.000000
1517.052541,-0.378588,319073.000000,762918.000000
1520.153975,-0.380204,315575.000000,757368.000000
1523.251008,-0.382033,311252.000000,750145.000000
1527.373542,-0.382945,306492.000000,740225.000000
1530.460309,-0.383702,302471.000000,731788.000000
1533.542676,-0.383176,298873.000000,722209.000000
1536.620642,-0.382748,294593.000000,711165.000000
1539.694209,-0.383968,290524.000000,703315.000000
1542.763375,-0.383999,285805.000000,691940.000000
1545.828141,-0.384477,281854.000000,683127.000000
1549.907652,-0.386348,274841.000000,669006.000000
1552.962151,-0.387210,270515.000000,659783.000000
1556.012250,-0.388842,265203.000000,649262.000000
1559.057949,-0.390436,260042.000000,638968.000000
1562.099248,-0.389960,255973.000000,628281.000000
1565.136147,-0.391628,250523.000000,617271.000000
1568.168646,-0.391931,245616.000000,605603.000000
1572.205133,-0.393934,238774.000000,591454.000000
1575.227365,-0.394329,234179.000000,580600.000000
1578.245196,-0.395220,228934.000000,568762.000000
1581.258628,-0.396787,223478.000000,557214.000000
1584.267659,-0.398417,218239.000000,546197.000000
1587.272290,-0.400033,213357.000000,535969.000000
1591.271621,-0.401074,206678.000000,520437.000000
1594.265985,-0.406071,200655.000000,511118.000000
1597.255949,-0.406709,196105.000000,500262.000000
1600.241513,-0.410447,191413.000000,492514.000000
1603.222677,-0.414477,186271.000000,483751.000000
1606.199441,-0.416969,181567.000000,474248.000000
1609.171805,-0.419797,176656.000000,464436.000000
1613.128112,-0.424420,170106.000000,452001.000000
1616.090209,-0.427290,165195.000000,441862.000000
1619.047905,-0.430355,160661.000000,432778.000000
1622.001202,-0.436649,154762.000000,422974.000000
1624.950098,-0.441968,149284.000000,413030.000000
1627.894595,-0.445069,144304.000000,402112.000000
1630.834691,-0.451000,138573.000000,391452.000000
1634.747975,-0.459795,131373.000000,378705.000000
1637.677804,-0.465864,126061.000000,368506.000000
1640.603233,-0.473172,120043.000000,356869.000000
1643.524262,-0.482225,114222.000000,346717.000000
1646.440891,-0.485200,109595.000000,334958.000000
1649.353120,-0.494099,104146.000000,324894.000000
1653.229247,-0.483540,102337.000000,311582.000000
1656.131209,-0.477192,100118.000000,300403.000000
1659.028770,-0.483362,95076.000000,289356.000000
1661.921932,-0.471115,93881.000000,277775.000000
1664.810693,-0.467367,90392.000000,265153.000000
1667.695055,-0.464743,85969.000000,250660.000000
1670.575016,-0.460363,82225.000000,237338.000000
1674.408120,-0.435099,78925.000000,214938.000000
1677.277814,-inf,0.000000,196673.000000
1680.143108,-inf,0.000000,176046.000000
1683.004002,nan,-2147483648.000000,154798.000000
1685.860496,nan,-2147483648.000000,132690.000000
1688.712590,nan,-2147483648.000000,111128.000000
1691.560283,nan,-2147483648.000000,94416.000000
1695.350364,nan,-2147483648.000000,74013.000000
1698.187790,nan,-2147483648.000000,62659.000000
1701.020817,-inf,0.000000,51395.000000
